store_page_domain,bounce_rate,total_single_page_viewers,total_visits
mediband.com,1.0,1,1
gasbike.net,1.0,1,1
shop3m.com?utm_source=rss&utm_medium=tag,1.0,1,1
eluxuryoutlet.it,1.0,2,2
hmdhome.com,1.0,1,1
http://www.forum.guitaretoday.com/.au,1.0,1,1
knewton.com,1.0,1,1
miostile.com,1.0,1,1
beezid.com,0.7083333333333334,17,24
bagatrix.com,0.3333333333333333,1,3
phentermineny.com,1.0,1,1
shopify.com?utm_source=rss&utm_medium=tag,1.0,1,1
futurebazaar.com,1.0,3,3
bargaincell.com?utm_source=rss&utm_medium=tag,1.0,1,1
umgpestcontrol.com,1.0,1,1
trafficschoolexpress.com,1.0,2,2
chanellospizza.com?utm_source=rss&utm_medium=tag,1.0,1,1
discountwatchstore.com,1.0,1,1
univenture.com,1.0,1,1
aguavivausa.com,1.0,2,2
amway.com?utm_source=rss&utm_medium=merchant,1.0,1,1
fredsinc.com,1.0,1,1
mypowerhost.com,1.0,1,1
designertiesonline.com,1.0,1,1
stylestar.biz,1.0,1,1
doubledaybookclub.com?utm_source=rss&utm_medium=tag,1.0,1,1
tasterschoice.com,1.0,1,1
bikepartsmart.com,1.0,2,2
wine.com,1.0,2,2
grooveshark.com,0.6,3,5
totalrewards.com,1.0,2,2
shop.http://www.rose-articles.net,1.0,1,1
fastmac.com,1.0,1,1
ibariatric.com,1.0,1,1
sperry.com,1.0,1,1
wrightstuff.biz,1.0,2,2
cooks.com,1.0,1,1
hookahhub.com,1.0,1,1
mygrandma.com,1.0,3,3
queenmary.com,1.0,1,1
cyberpluspaiement.com,1.0,1,1
stores.shop.nanaricattery.com,1.0,1,1
aop.com,1.0,1,1
kimptonhotels.com,1.0,1,1
childrenstablesandchairs.com,1.0,1,1
apertureexpert.com,1.0,1,1
canvas.landsend.com,1.0,14,14
batterybob.com,1.0,1,1
buy.rugdoctor.com,1.0,2,2
mannhobby.com,1.0,1,1
searsphotos.com?utm_source=rss&utm_medium=tag,1.0,1,1
brilliance.com,1.0,1,1
wawa.com,1.0,1,1
wholesalehalloweencostumes.com,1.0,1,1
clothdiaper.com,1.0,1,1
cdodite.com,1.0,1,1
ricketyrack.com,1.0,1,1
winsgame.com,1.0,1,1
moonbeambaby.com,1.0,1,1
diecastbase.com,1.0,1,1
searchfusion.com,1.0,1,1
bedbathstore.com,1.0,9,9
federalreserve.gov,1.0,1,1
xxxporn.lv,1.0,1,1
roku.com,1.0,4,4
reebok.com?utm_source=ask&utm_medium=cpc&utm_campaign=ask%2Bdeals%2Baff,1.0,1,1
http://www.forum.guitaretoday.com/,1.0,1,1
sheddaquarium.org?utm_source=rss&utm_medium=merchant,1.0,1,1
97ggg.com,1.0,1,1
bikebling.com?utm_source=rss&utm_medium=merchant,1.0,1,1
enterpriserentacar.ca,1.0,6,6
disneyphotopass.com,1.0,11,11
nike-shoes.us,1.0,1,1
go-titanium.com?utm_source=rss&utm_medium=tag,1.0,1,1
ufcstore.seenon.com?utm_source=rss&utm_medium=tag,1.0,1,1
avast.com,1.0,4,4
sheamoisture.com,1.0,1,1
store.dayspring.com,1.0,2,2
paciplushies.com,1.0,1,1
northshorecare.com,1.0,2,2
architecturaldepot.com,1.0,2,2
choicehotels.com?utm_source=newsletter&utm_medium=2008_06_16,1.0,1,1
woolworths.co.nz,1.0,1,1
oldnavy.gap.com?utm_source=extension&utm_medium=firefox,1.0,1,1
elegavenue.com,1.0,1,1
totallywicked-eliquid.com,1.0,4,4
shop.nuance.com,1.0,1,1
gaiam.com?utm_source=rss&utm_medium=merchant,1.0,1,1
marijuanamedicine.com,1.0,1,1
magnaflowplanet.com,1.0,1,1
solestruck.com,1.0,4,4
hardrock.com?utm_source=rss&utm_medium=merchant,1.0,1,1
clubmonaco.com,1.0,1,1
equipoutfitters.com,1.0,1,1
netservicecompany.com,1.0,1,1
masseysoutfitters.com,1.0,2,2
radiantguard.com,1.0,2,2
viovio.com,1.0,1,1
office-supplies-usa.com,1.0,1,1
prestigeportraits.com,1.0,10,10
rogueamoeba.com?utm_source=rss&utm_medium=merchant,1.0,1,1
einstruction.com,1.0,1,1
simplydresses.com,1.0,3,3
jbtennis.com,1.0,1,1
bellaclub.com,1.0,1,1
estilonovo.com,1.0,2,2
mrjims.com?utm_source=rss&utm_medium=merchant,1.0,1,1
you-lingerie.com,1.0,1,1
frenchtoast.com,1.0,1,1
tlavideo.com,1.0,1,1
ceramcor.com,1.0,1,1
sierrasnowboard.com,1.0,1,1
savingsangel.com,1.0,1,1
cinemanow.com,1.0,4,4
myapplianceparts.com?utm_source=rss&utm_medium=merchant,1.0,1,1
stavatar.net,1.0,1,1
enailsupply.com,1.0,1,1
katicupcake.com,1.0,1,1
expressionsphotostore.net,1.0,1,1
twopeasinabucket.com?utm_source=rss&utm_medium=merchant,1.0,1,1
bodyjewelryfactory.com,1.0,1,1
buildabear.com,0.8,8,10
webbyshop.com,0.0,0,2
householdfinancecoach.com,1.0,1,1
sourpussclothing.com?utm_source=rss&utm_medium=tag,1.0,1,1
thesmartbaker.com,1.0,1,1
beauticontrol.com,1.0,2,2
fondantsource.com,1.0,1,1
giantnerd.com,1.0,1,1
wirelessmarketplus.com,1.0,2,2
mytjprep.com,1.0,1,1
travelinsurancedirect.com.au,1.0,2,2
debandco.com,1.0,2,2
pouchmart.com,1.0,1,1
stickyjewelry.com,1.0,1,1
3dlasergifts.com,1.0,1,1
carabella.com,1.0,1,1
atlantaworkshopplayers.com,1.0,1,1
readingeggs.com,1.0,3,3
graffitipink.com,1.0,1,1
rackroomshoes.com,1.0,8,8
gevalia.com,1.0,2,2
columbia.com,1.0,7,7
wsaztv.com,1.0,1,1
wineinsiders.com,0.6,3,5
viscontitriplets.com,1.0,1,1
exofficio.com,1.0,3,3
northskull.com,1.0,1,1
rapha.cc,1.0,1,1
magazinemaster.com,1.0,1,1
liberty-flights.com,1.0,3,3
chronoshark.com,1.0,1,1
sportandsupplements.com,1.0,2,2
abesofmaine.com,0.7142857142857143,5,7
moabtrailguide.com,1.0,1,1
framechicago.com,1.0,1,1
motiongolf.com,1.0,1,1
bananarepublic.com,0.9705882352941176,66,68
orsracksdirect.com,0.3333333333333333,1,3
pearlparadise.com,1.0,1,1
ultra-case.com,1.0,1,1
ashp.org,1.0,1,1
cacique.com,1.0,1,1
predatornutrition.com,1.0,1,1
hargloco.com,1.0,1,1
cafepress.com.au?utm_source=rss&utm_medium=tag,1.0,1,1
globaleyeglasses.com?utm_source=rss&utm_medium=merchant,1.0,1,1
flexicover.co.uk,1.0,1,1
seasonmall.com,1.0,2,2
artcow.com,1.0,1,1
fallmagazines.com,1.0,1,1
eccousa.com,1.0,1,1
am-kh.com,1.0,1,1
phitenusa.com,1.0,1,1
cousinclaudin.com,1.0,2,2
loverslane.com?utm_source=rss&utm_medium=merchant,1.0,1,1
contactlensking.com,1.0,6,6
edreams.co.za,1.0,1,1
e-rudy.com?utm_source=rss&utm_medium=merchant,1.0,1,1
originalgood.com,1.0,1,1
pizzahutdelivery.ie,1.0,1,1
apress.com?pagewanted=all,1.0,1,1
lacrossemonkey.com,1.0,1,1
elizapage.com,1.0,1,1
s33.http://www.forum.guitaretoday.com/,1.0,1,1
domainmfg.com,1.0,1,1
autom.com,1.0,2,2
mandmproleather.com,1.0,1,1
toysrus.com.au,1.0,2,2
iresq.com?utm_source=rss&utm_medium=tag,1.0,1,1
aeromexico.com?utm_source=rss&utm_medium=tag,1.0,1,1
evolvedsolutions.net,1.0,1,1
beautypedia.com,1.0,1,1
flexicover.net,1.0,1,1
pizza73.com,1.0,4,4
visualrealmstores.com,1.0,2,2
peltzshoes.com,1.0,2,2
nnbag.com,1.0,1,1
justchildsplay.co.uk,1.0,1,1
embassysuites1.hilton.com?fb_xd_fragment,0.25,1,4
inkydinktees.com,1.0,1,1
opushotel.com,1.0,1,1
bealls.com,1.0,1,1
houseoffraser.com,1.0,1,1
computerwarehouse.co.uk,1.0,1,1
shopopt.com?utm_source=rss&utm_medium=tag,1.0,1,1
dollarlogodesign.com,1.0,1,1
christmascentral.com,1.0,2,2
wwbw.com?utm_source=rss&utm_medium=merchant,1.0,1,1
tschome.com,1.0,1,1
mycybererotica.com,1.0,1,1
jcpenney.cpm,1.0,1,1
medisave.net,1.0,1,1
webcarhire.com,1.0,1,1
bestbullysticks.com?utm_source=rss&utm_medium=tag,1.0,2,2
chechenss.com,1.0,1,1
galileo-learning.com,1.0,1,1
riddell.com,0.3333333333333333,1,3
batteryspace.com,1.0,1,1
culvers.com?utm_source=rss&utm_medium=tag,1.0,1,1
monsterbrew.com,1.0,2,2
tumi.com?utm_source=ask&utm_medium=cpc&utm_campaign=ask%2Bdeals%2Baff,1.0,1,1
homecenter.com,1.0,1,1
sandisk.com?utm_source=rss&utm_medium=tag,1.0,1,1
apartmani-soline.com,1.0,1,1
easyfuxing.com,1.0,1,1
powermusic.com,1.0,2,2
drivemint.com,1.0,1,1
longhorndelivery.com,1.0,1,1
ebgames.com,1.0,2,2
nycgo.com,1.0,1,1
squeegeelo.com,1.0,1,1
rosspar.com,1.0,1,1
jcp.com1475341202101140911094,1.0,1,1
furnitureenvoy.com,1.0,1,1
oreillyschool.com,1.0,2,2
portlandspirit.com,1.0,2,2
amazingkidbirthdayparties.net,1.0,2,2
kwekalu.net,1.0,1,1
bizchair.com?utm_source=rss&utm_medium=merchant,1.0,1,1
expedia.com,0.20588235294117646,28,136
fbonme.com,1.0,1,1
retailmenot.com,1.0,1,1
nancysnotions.com?utm_source=rss&utm_medium=tag,1.0,1,1
gandlclothing.com,1.0,2,2
web2host.biz,1.0,1,1
budget.ca?utm_source=rss&utm_medium=tag,1.0,1,1
i-b2c.com,1.0,1,1
cooking.com?utm_source=ask&utm_medium=cpc&utm_campaign=ask%2Bdeals%2Baff,1.0,1,1
redbubble.com,0.5714285714285714,4,7
barnloftcandles.com,1.0,2,2
aitstore.org,1.0,1,1
columbiahouse.com,1.0,3,3
miqueridoplaneta.com,1.0,1,1
scentsy.com?utm_source=rss&utm_medium=merchant,1.0,1,1
nickhotel.com?utm_source=rss&utm_medium=tag,1.0,1,1
wirelessinput.com,1.0,1,1
panfu.de?utm_source=rss&utm_medium=tag,1.0,1,1
powersport.co.uk,1.0,1,1
papajohns.com?fb_xd_fragment#?=&cb=f3c07b14e459324&relation=parent&transport=fragment&frame=f501943aad2fa5,1.0,1,1
brazzers.com?utm_source=ask&utm_medium=cpc&utm_campaign=ask%2Bdeals%2Bnaff,1.0,1,1
fisherprice.com,1.0,1,1
thegrandballroom.com,1.0,1,1
gifts2indiaonline.com,1.0,2,2
restockit.com?utm_source=rss&utm_medium=tag,1.0,1,1
soapsgonebuy.com,1.0,1,1
furniture-gallery.com,1.0,1,1
youngpersons-railcard.co.uk?utm_source=rss&utm_medium=merchant,1.0,1,1
tivo.com,1.0,5,5
directgeneral.com,1.0,2,2
smallbusiness.dell.com?utm_source=rss&utm_medium=tag,1.0,1,1
surfstitch.com?utm_source=rss&utm_medium=tag,1.0,1,1
nature-gifts.com,1.0,1,1
mp4fly.com,1.0,1,1
goodnites.com,1.0,1,1
runescape2guide.com,1.0,4,4
kokopelli.com,1.0,1,1
treatful.com,1.0,1,1
mandleco.com,1.0,1,1
adventureland.com?utm_source=rss&utm_medium=merchant,1.0,1,1
katiediamondjewelry.com,1.0,1,1
alimacosmetics.com,1.0,1,1
scrubsandbeyond.com,1.0,5,5
j.marco.com,1.0,1,1
clogkingdom.com,1.0,3,3
lens.com,0.75,6,8
companystorekids.com,1.0,2,2
samsbeauty.com,1.0,2,2
store.power-sports-nutrition.com,1.0,2,2
novica.com?utm_source=ask&utm_medium=cpc&utm_campaign=ask%2Bdeals%2Baff,1.0,1,1
manetane.com,1.0,1,1
dramaticsmiles.com,1.0,1,1
beautybridge.com,0.5,2,4
auth.http://monik.su/,1.0,1,1
clarivue.com?utm_source=rss&utm_medium=tag,1.0,1,1
dtcwarranty.com,1.0,1,1
gardenbucket.net,1.0,1,1
franswicker.com,1.0,2,2
elementbars.com,1.0,2,2
cornhole-game.org,1.0,1,1
vastwholesale.com,1.0,1,1
jurlique.com,1.0,2,2
swimsuitsforall.com?kw=swimwear%20coupon%20code&campaign=s_clothing&adgroup=swimwear&creativeid=3942694793&site=&type=Search,1.0,1,1
freecolorprinters.com,1.0,1,1
wirelessrage.com,1.0,3,3
performancetruckproducts.com,1.0,1,1
shoebizsf.com,1.0,1,1
budget.ca?utm_source=rss&utm_medium=merchant,1.0,1,1
giftsforeveryreason.com,1.0,2,2
clearbags.com,1.0,1,1
corona.com,1.0,1,1
lenscatalogue.co.uk,1.0,1,1
doitbest.com,1.0,2,2
magazinebaby.com,1.0,1,1
ozonebilliards.com,1.0,1,1
xandrix.net,1.0,1,1
propanetaxi.com,1.0,1,1
hqhair.com,1.0,2,2
gotobus.com,1.0,1,1
shopatron.com,1.0,2,2
emeraldpointe.com?utm_source=rss&utm_medium=tag,1.0,1,1
flowers-for-all-occasions.co.uk,1.0,1,1
mtishows.com,1.0,1,1
utsavdirect.com,1.0,1,1
disneymovierewards.com?utm_source=rss&utm_medium=merchant,1.0,1,1
inkfarm.com?utm_source=rss&utm_medium=merchant,1.0,1,1
gollygumdrops.com.au,1.0,1,1
genejuarez.com,1.0,5,5
printroom.com,1.0,1,1
mamonlineshop.com,1.0,1,1
outlet.www.allinklwith.us,1.0,1,1
goodbyeticket.com,1.0,2,2
exitdesign.in,1.0,1,1
biggerbooks.com?utm_source=rss&utm_medium=merchant,1.0,1,1
fyi-spy.com,1.0,1,1
modacar.com,1.0,1,1
alecyce.pl,1.0,1,1
worldofwatches.com,1.0,2,2
simplywallclocks.com,1.0,2,2
naturespath.com,1.0,1,1
velocityartanddesign.com,1.0,1,1
dyndns.org?utm_source=rss&utm_medium=merchant,1.0,1,1
gamerewind.nfl.com,1.0,2,2
nitroxlasers.com,1.0,1,1
usmedals.com,1.0,2,2
mycablemart.com,1.0,1,1
denverfabrics.com,1.0,1,1
ag.ibc88.com,1.0,1,1
kaskeykids.com,1.0,1,1
goincase.com,1.0,6,6
getsyncd.com,1.0,1,1
taoofherbs.com,1.0,1,1
johnsonspopcorn.com,1.0,1,1
!!!!!!!!!!!!!!!!!!!!!!,1.0,1,1
lakereviewonline.com,1.0,1,1
edgetechcorp.com,1.0,1,1
lightsforalloccasions.com,1.0,1,1
artandartifact.com?utm_source=rss&utm_medium=merchant,1.0,1,1
tascaparts.com,1.0,1,1
servage.de,1.0,1,1
mixedchicks.net,1.0,4,4
roysrestaurant.com,1.0,3,3
jostens.com,1.0,7,7
niketeam.com,1.0,2,2
kastawayswimwear.com,1.0,1,1
winelibrary.com,1.0,1,1
wehkamp.nl,1.0,1,1
yvesrocherusa.com,1.0,2,2
ifolor.de,1.0,1,1
orbits.com,1.0,1,1
gocomi.com,1.0,1,1
ju001lcr02.dfw.the-server.com.au,1.0,1,1
simplicity.com,1.0,3,3
bestvaluecopy.com,1.0,1,1
ispguide.com,1.0,1,1
inbloomflowers.com,1.0,2,2
laithwaites.co.ukdebenhams,1.0,1,1
alzstore.com,1.0,1,1
heroup.com,1.0,1,1
hondaworldslc.com,1.0,1,1
coffeeforless.com,0.8333333333333334,10,12
fnp.com,1.0,1,1
jcp.de,1.0,1,1
powellsbooks.com?utm_source=rss&utm_medium=merchant,1.0,1,1
fashionablyclothesminded.com,1.0,1,1
pacificcoast.com,1.0,1,1
cheaperthandirt.com,1.0,9,9
1and1.com?utm_source=rss&utm_medium=tag,1.0,1,1
universal-akb.com,1.0,1,1
awesomebooks.co.uk,1.0,1,1
narscosmetics.com?utm_source=ask&utm_medium=cpc&utm_campaign=ask%2Bdeals%2Bnaff,1.0,1,1
palazzo.com,1.0,1,1
yandy.com,0.7894736842105263,15,19
langenscheidt.com,1.0,1,1
foodtown.co.nz,1.0,1,1
leatherskirts.com,1.0,1,1
universalcycles.com,1.0,1,1
indigo.ca,1.0,1,1
discovery.com,1.0,4,4
cathkidston.co.uk,1.0,1,1
clickinks.com?utm_source=rss&utm_medium=tag,1.0,1,1
osirisstore.com,1.0,1,1
www.allinklwith.us.au,1.0,1,1
usopenshop.org,1.0,2,2
kaiserwillys.com,1.0,1,1
usedboats.com,1.0,1,1
acornsales.com,1.0,2,2
coolhockey.com,1.0,1,1
fighterwarehouse.com,1.0,1,1
licenseplatesonline.com,1.0,1,1
missme.com,1.0,3,3
shoprite.com,1.0,3,3
tee-zone.com,1.0,1,1
shoestation.com,1.0,3,3
tacticalstore.com,1.0,2,2
singlehop.com,1.0,1,1
smashwords.com,1.0,2,2
oneillsoverheaddoors.com,1.0,1,1
ncfurniturediscounters.com,1.0,2,2
clearwire.com,1.0,2,2
duanereade.com,1.0,1,1
extremepda.com,1.0,1,1
colourcanvas.com,1.0,1,1
eshopnshop.com,1.0,1,1
buyitnow64.stores.yahoo.net,1.0,1,1
totalhockey.com?utm_source=rss&utm_medium=merchant,1.0,1,1
clinchgear.com,1.0,1,1
cafebritt.com,1.0,2,2
peachtree.checks-and-forms.com,1.0,1,1
alarm.com?utm_source=rss&utm_medium=tag,1.0,1,1
cheapbats.com/Cheapbats-com-Coupon-Codes-all-coupons-discounts-and-promo-,1.0,1,1
10minuteblogpost.com,1.0,1,1
ezupc.info,1.0,2,2
rnrmarathon.com?utm_source=rss&utm_medium=merchant,1.0,1,1
becheeky.com,1.0,1,1
vinabook.com,1.0,1,1
captainpickem.com,1.0,1,1
gardenharvestsupply.com,1.0,3,3
macmall.com?utm_source=widget&utm_medium=apple,1.0,1,1
gramicci.com,1.0,1,1
bostonportsmouthairshow.com?utm_source=rss&utm_medium=tag,1.0,1,1
strollers.com,1.0,2,2
goeasyonline.com.au,1.0,1,1
letterseals.com,1.0,2,2
idoengravables.com,1.0,1,1
amazon.com,0.9744,609,625
usmedicalsupplies.com,1.0,1,1
backlashleather.com,1.0,1,1
boxwave.com?utm_source=rss&utm_medium=tag,1.0,1,1
shoplastyle.com,1.0,2,2
20x200.com?utm_source=rss&utm_medium=tag,1.0,1,1
shoemetro.com,1.0,3,3
casinotropez.com,0.0,0,2
developer.http://www.im.tv/blog/3420879,1.0,1,1
manx2.com,1.0,1,1
e.g,1.0,1,1
footiemap.com,1.0,1,1
xtralights.com,1.0,3,3
musicwizard.com,1.0,1,1
mycreativeprint.com,1.0,1,1
discountspasupplies.com,1.0,1,1
healthdesigns.com,1.0,4,4
happynotesandmore.net,1.0,1,1
oceansbridge.com,1.0,1,1
doyourownpestcontrol.com?utm_source=rss&utm_medium=merchant,1.0,1,1
ambientweather.com,1.0,1,1
betterworldbooks.co.uk,1.0,3,3
blsdsl.com,1.0,1,1
cookware.com,1.0,1,1
mypleasure.com,1.0,1,1
hyperdesk.com,1.0,1,1
gamecenter.nhl.com?utm_source=extension&utm_medium=bookmarklet,1.0,1,1
fetchpetcare.com,1.0,1,1
shopping-handbags.com,1.0,1,1
babynewsonline.com,1.0,2,2
gpotato.eu,1.0,4,4
imomoko.com,1.0,3,3
guccieveryday.com,1.0,1,1
audible.com,1.0,4,4
amazingclubs.com?utm_source=ask&utm_medium=cpc&utm_campaign=ask%2Bdeals%2Bnaff,1.0,1,1
barstools.com,1.0,1,1
usseek.com,1.0,1,1
adiscountbeauty.com,1.0,1,1
giftbasketvillage.com,1.0,2,2
sungboutiquela.com,1.0,1,1
zephyrsports.com,1.0,1,1
countdown.co.nz,1.0,4,4
necklacenecessities.com,1.0,1,1
tikihutcoffee.com,1.0,2,2
mystrollers.com?utm_source=rss&utm_medium=tag,1.0,1,1
driverseddirect.com,1.0,4,4
bargainoutfitters.com?utm_source=rss&utm_medium=tag,1.0,1,1
safetyshoes.com,1.0,2,2
shop3day.com,1.0,1,1
thanksmamma.com?utm_source=rss&utm_medium=tag,1.0,1,1
pinnaclepres.org,1.0,1,1
platinumstages.com,1.0,1,1
evogear.com?utm_source=rss&utm_medium=tag,1.0,1,1
my-coffeeshop.com,1.0,1,1
krisarent.com,1.0,2,2
killerspin.com,1.0,1,1
netflix.comtellafriend,1.0,1,1
naturerugs.com,1.0,1,1
gumballmachinefactory.com,1.0,2,2
bukkakeclub.com,1.0,1,1
123print.com,0.6666666666666666,4,6
locknlockplace.com,1.0,6,6
photocenter.http://www.rose-articles.net,1.0,1,1
secure.vitamix.com,1.0,1,1
waterpik.com?utm_source=rss&utm_medium=tag,1.0,1,1
view.email.pgestore.com,1.0,1,1
mountaingreen.biz,1.0,1,1
r2fishschool.com,1.0,1,1
rackattack.com?utm_source=rss&utm_medium=merchant,1.0,1,1
smokestik.com,1.0,1,1
blueprintcleanse.com,1.0,4,4
camel.tobaccopleasure.com,1.0,2,2
mkbeads.com,1.0,1,1
earlypregancytests.com,1.0,1,1
sundatasupply.com,1.0,1,1
vitalchoice.com?utm_source=email&utm_medium=alert,1.0,1,1
wingsover.com,1.0,1,1
wowtot.com,1.0,1,1
carpartswholesale.com,0.7777777777777778,7,9
aluplastuk.com,1.0,1,1
peachypassion.com.au,1.0,1,1
ladygaga.shop.bravadousa.com,1.0,2,2
monoprice.com,1.0,3,3
houseoftravel.co.nz,1.0,2,2
travelsmith.com,1.0,9,9
sewingpartsonline.com,1.0,1,1
cheaplubes.com?utm_source=rss&utm_medium=merchant,1.0,1,1
gofobo.com,1.0,4,4
mazzios.com,1.0,1,1
blush.merchnow.com,1.0,1,1
gratitudekit.com,1.0,1,1
rogaine.com,1.0,2,2
jujubs.com,1.0,1,1
highlasers.com,1.0,1,1
zazzle.com.au,1.0,2,2
usedcellphoneshop.com,1.0,3,3
totalvac.com,1.0,2,2
duke85.com,1.0,2,2
penguinmagic.com,1.0,1,1
myteeth.org,1.0,1,1
hookahstation.com,1.0,1,1
allianz.com.au,1.0,2,2
jasonsdelifeedback.com,0.0,0,2
austinreed.co.uk,1.0,1,1
candlewic.com,1.0,1,1
gogosaver.com,1.0,1,1
finehomedisplays.com,1.0,1,1
kratom.pro,1.0,1,1
sunvalleyus.com,1.0,2,2
baby-wise.com?utm_source=rss&utm_medium=merchant,1.0,1,1
youngandreckless.com,1.0,2,2
brainpopjr.com?fb_xd_fragment,0.0,0,2
stewleonardsgifts.com,1.0,1,1
areyouaniceguy.com,0.0,0,2
bloomex.ca?utm_source=rss&utm_medium=merchant,1.0,1,1
spintop-games.com,1.0,1,1
pulju.net,1.0,1,1
eitd.es,1.0,1,1
cruisenh.com,1.0,3,3
wdrake.com,1.0,4,4
gameusd.com?utm_source=widget&utm_medium=apple,1.0,1,1
wayzatanautical.com,0.0,0,3
aproductionlocation.com,1.0,1,1
thebespokegiftcompany.co.uk,1.0,1,1
jpgmag.com,1.0,1,1
filelist.ro,1.0,1,1
uk.loccitane.com,1.0,1,1
earthsbest.com,1.0,3,3
mercerpublishing.com,1.0,2,2
logitech.com,1.0,10,10
bikenashar.com,1.0,2,2
laptopbatterydepot.com,1.0,1,1
mightyape.co.nz?utm_source=rss&utm_medium=tag,1.0,1,1
maxterhost.com,1.0,1,1
fenwickfishing.com,1.0,1,1
mateusse.com,1.0,1,1
poisonedcreations.etsy.com,1.0,1,1
supplementkingdom.com,0.0,0,2
myjewelrybox.com?utm_source=ask&utm_medium=cpc&utm_campaign=ask%2Bdeals%2Baff,1.0,1,1
express.com?fb_xd_fragment#?=&cb=f1a2d31b498705c&relation=parent&transport=fragment&frame=f15ad704744a8d6,1.0,1,1
edandmore.com,1.0,1,1
huggies.com,1.0,4,4
seductionextreme.com,1.0,1,1
videowhisper.com,1.0,1,1
wickedlychic.com,1.0,1,1
fabric.com,1.0,25,25
kholster.com,0.25,1,4
karmaloop.com,0.8387096774193549,26,31
diningin.com,1.0,3,3
iboutique.com.au,1.0,1,1
modern-mommy.com,1.0,1,1
arizonagrandresort.com?utm_source=rss&utm_medium=merchant,1.0,1,1
ambitenergy.com,1.0,2,2
vitacostcouponcode.com,1.0,1,1
ask.com,1.0,2,2
bensdeli.net,1.0,1,1
kneedraggers.com,0.5,2,4
haircuttery.com?utm_source=rss&utm_medium=tag,1.0,1,1
rackwarehouse.com,1.0,1,1
hankooktireusa.com,1.0,1,1
conns.com?utm_source=rss&utm_medium=tag,1.0,1,1
greenpuffer.com,1.0,1,1
guitarcenter.com,0.875,21,24
iwrestling.com,1.0,1,1
futuresinmedical.com,1.0,1,1
bestskinsever.com?utm_source=rss&utm_medium=tag,1.0,1,1
shoptwig.com,1.0,1,1
blogs.http://www.forum.guitaretoday.com/,1.0,1,1
timelessmoments-va.com,0.0,0,2
growquest.com,1.0,1,1
taylorgifts.com?utm_source=rss&utm_medium=merchant,1.0,1,1
joescrabshack.com,1.0,6,6
highreachoffer.com,1.0,1,1
fsasonline.com,1.0,1,1
craigmichaelsinc.com,1.0,1,1
ticketsatwork.com?utm_source=rss&utm_medium=tag,1.0,1,1
wyndham-vacations.com?utm_source=rss&utm_medium=merchant,1.0,1,1
eyemateys.com,1.0,1,1
pgatoursuperstore.com,1.0,1,1
staybridge.co.uk,1.0,1,1
chocomize.com,1.0,1,1
subaruparts.com,1.0,1,1
tripcase.com,1.0,2,2
entertainmentearth.com?utm_source=rss&utm_medium=merchant,1.0,1,1
skicamelback.com?utm_source=rss&utm_medium=merchant,1.0,1,1
goodysfamilyclothing.vom,1.0,1,1
chateauavalonhotel.com,1.0,4,4
vipfanstores.com,1.0,1,1
lorisparties.com,1.0,1,1
womenshealthmag.com,1.0,1,1
girgle.com,1.0,1,1
stores.shop.http://justreadthisarticle.blogspot.com/,1.0,1,1
harborfreight.com?fb_xd_fragment,1.0,1,1
coffeegiant.com?utm_source=rss&utm_medium=merchant,1.0,1,1
filters-now.com?utm_source=rss&utm_medium=merchant,1.0,1,1
sierratradingpost.com?utm_source=ask&utm_medium=cpc&utm_campaign=ask%2Bdeals%2Baff,1.0,1,1
mailorder2go.com,1.0,1,1
thegreenwellystop.co.uk,1.0,1,1
magazinesusa.com,1.0,1,1
bodybuilding.com,1.0,30,30
shockwave.com,1.0,2,2
hokkaido.com,1.0,1,1
abchome.com,1.0,1,1
paragonsports.com?utm_source=rss&utm_medium=tag,1.0,1,1
electricfireplacesdirect.com,1.0,1,1
timbuk2.com?utm_source=rss&utm_medium=tag,1.0,1,1
narscosmetics.com?utm_source=rss&utm_medium=tag,1.0,1,1
thehundreds.com,1.0,3,3
garrettwade.com,1.0,1,1
lazymansmillions.com,1.0,1,1
noisebot.com,1.0,2,2
inetvideo.ca,1.0,1,1
thinkdifferentstore.com,1.0,1,1
teapartyemporium.com,1.0,1,1
gotchagreetingcards.co.uk,1.0,1,1
wallypark.com,1.0,2,2
thegiantpeach.com?utm_source=rss&utm_medium=merchant,1.0,1,1
nitrorcx.com?utm_source=rss&utm_medium=merchant,1.0,1,1
ruthschris.com?utm_source%3Drss%26utm_medium%3Dtag,1.0,1,1
curlfriends.com,1.0,1,1
officialpackersjersey.com,1.0,2,2
ticktocksales.com,1.0,1,1
mammyshop.com,1.0,1,1
airtranairways.com,1.0,1,1
normthompson.com,0.3333333333333333,1,3
holabirdsports.com,1.0,7,7
famousfootwear.com,1.0,37,37
aeriagames.com?utm_source=rss&utm_medium=merchant,1.0,1,1
courageousthemovie.com,1.0,1,1
searsportrait.com,1.0,9,9
cw-usa.com,1.0,2,2
shop.transcendusa.com,1.0,1,1
vitamincreek.com,1.0,1,1
itunes.http://www.amazon.com/dp/b005nwmho2,1.0,1,1
tukshoes.com,1.0,1,1
freetranslation.com,1.0,1,1
gordmans.com,0.6,3,5
bridesign.com,1.0,2,2
desitin.com,1.0,2,2
laithwaites.co.uk.hofwine,1.0,1,1
3riversarchery.com?utm_source=rss&utm_medium=tag,1.0,1,1
travelodge.com?utm_source=ask&utm_medium=cpc&utm_campaign=ask%2Bdeals%2Bnaff,1.0,1,1
